,time,rate
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkAppend#dataSize=100,0.0007100977999999799,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkAppend#dataSize=1000,0.0006690466333333388,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkAppend#dataSize=10000,0.000655248166666668,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkBufferOverflow#dataSize=100,0.015077419699999975,0.018973214285714284
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkBufferOverflow#dataSize=1000,0.014586120533333405,0.018973214285714284
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkBufferOverflow#dataSize=10000,0.014455348800000151,0.018973214285714284
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkConstructor,0.006278654633333272,0.006696428571428571
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkGetBufferList#dataSize=100,0.005588214266666688,0.017857142857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkGetBufferList#dataSize=1000,0.00547179540000005,0.017857142857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkGetBufferList#dataSize=10000,0.005375189866666675,0.017857142857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkPrepend#dataSize=100,0.0009501872333333325,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkPrepend#dataSize=1000,0.0008929345000000341,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkPrepend#dataSize=10000,0.0008925440333333558,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkRealisticWritePattern#dataSize=100,0.006092050733333314,0.025669642857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkRealisticWritePattern#dataSize=1000,0.005901193266666648,0.025669642857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkRealisticWritePattern#dataSize=10000,0.0057921474,0.025669642857142856
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkReset#dataSize=100,0.004490624900000014,0.006696428571428571
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkReset#dataSize=1000,0.004450316500000015,0.006696428571428571
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkReset#dataSize=10000,0.004427795133333351,0.006696428571428571
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkSequentialSingleByteWrites#dataSize=100,0.0007497531333333807,0.011160714285714286
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkSequentialSingleByteWrites#dataSize=1000,0.0006223887333333429,0.011160714285714286
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkSequentialSingleByteWrites#dataSize=10000,0.0006064350333333476,0.011160714285714286
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferLarge#dataSize=100,0.0007291860666665727,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferLarge#dataSize=1000,0.0007322930333333385,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferLarge#dataSize=10000,0.0005660315333333407,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferMedium#dataSize=100,0.0007664552666667091,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferMedium#dataSize=1000,0.0007478452999999994,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferMedium#dataSize=10000,0.0007459804666666628,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferSmall#dataSize=100,0.0007559240666666103,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferSmall#dataSize=1000,0.0007098524666666033,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteBufferSmall#dataSize=10000,0.0007059208999999385,0.015625
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayLarge#dataSize=100,0.0006289158666666478,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayLarge#dataSize=1000,0.0006342985666666269,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayLarge#dataSize=10000,0.00522272546666672,0.018973214285714284
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayMedium#dataSize=100,0.0006667947999999935,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayMedium#dataSize=1000,0.0006301909333332782,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArrayMedium#dataSize=10000,0.0006542667333332909,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArraySmall#dataSize=100,0.000646833599999998,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArraySmall#dataSize=1000,0.0006128584333333276,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteArraySmall#dataSize=10000,0.0006207059666666288,0.012276785714285714
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteBuffer#dataSize=100,0.00017566306666667771,0.008928571428571428
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteBuffer#dataSize=1000,0.00017666883333332384,0.008928571428571428
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteByteBuffer#dataSize=10000,0.00017362096666668887,0.008928571428571428
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteSingleByte#dataSize=100,0.0004469514999999483,0.011160714285714286
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteSingleByte#dataSize=1000,0.00043323903333327557,0.011160714285714286
org.apache.avro.benchmarks.llm.ByteBufferOutputStreamBenchmark.benchmarkWriteSingleByte#dataSize=10000,0.0004357386666666323,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkAllForNameVariants#className=java.io.InputStream,0.002202553800000001,0.017857142857142856
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkAllForNameVariants#className=java.lang.String,0.0022322741666666464,0.017857142857142856
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkAllForNameVariants#className=java.util.ArrayList,0.0022500664666666613,0.017857142857142856
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameString#className=java.io.InputStream,0.0014248010666666354,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameString#className=java.lang.String,0.0014956808666666736,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameString#className=java.util.ArrayList,0.0014800379666666634,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithClassLoader#className=java.io.InputStream,0.001237227499999968,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithClassLoader#className=java.lang.String,0.0013395995666666514,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithClassLoader#className=java.util.ArrayList,0.0013829271333333124,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithContextClass#className=java.io.InputStream,0.001351417199999996,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithContextClass#className=java.lang.String,0.0014412254333333215,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkForNameWithContextClass#className=java.util.ArrayList,0.0013488367333333335,0.011160714285714286
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkMultipleClassLoads#className=java.io.InputStream,0.002197862666666704,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkMultipleClassLoads#className=java.lang.String,0.002327565633333369,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkMultipleClassLoads#className=java.util.ArrayList,0.0021848204000000176,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkRepeatedClassLoad#className=java.io.InputStream,0.0018275835333333573,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkRepeatedClassLoad#className=java.lang.String,0.0019747101666666798,0.012276785714285714
org.apache.avro.benchmarks.llm.ClassUtilsBenchmark.benchmarkRepeatedClassLoad#className=java.util.ArrayList,0.0018658221333333492,0.012276785714285714
org.apache.avro.benchmarks.llm.GenericDataBenchmarkLLM.benchmarkAddLogicalTypeConversion,0.0023917440666666547,0.0703125
org.apache.avro.benchmarks.llm.GenericDataBenchmarkLLM.benchmarkCompareArrays,0.0008668016666666863,0.09040178571428571
org.apache.avro.benchmarks.llm.GenericDataBenchmarkLLM.benchmarkCompareIntegers,0.0008122973333332223,0.07477678571428571
org.apache.avro.benchmarks.llm.GenericDataBenchmarkLLM.benchmarkCompareRecordsDifferent,0.0010977889666666488,0.08370535714285714
