avro_ju_add-greedy,avro_jmh_add-greedy,avro_ju_divga,avro_jmh_divga,avro_ju_igdeci,avro_jmh_igdeci,avro_ju_igdecn,avro_jmh_igdecn,avro_ju_qaoai,avro_jmh_qaoai,avro_ju_qaoan,avro_jmh_qaoan,hive_ju_add-greedy,hive_jmh_add-greedy,hive_ju_divga,hive_jmh_divga,hive_ju_igdeci,hive_jmh_igdeci,hive_ju_igdecn,hive_jmh_igdecn,hive_ju_qaoai,hive_jmh_qaoai,hive_ju_qaoan,hive_jmh_qaoan
0.003314386376981797,0.00483467021078634,0.0010225563909774435,0.0018066280749956733,0.0014027149321266968,0.001095444071732694,0.0013310344827586207,0.0021959059370002753,0,0.0006690466333333388,0.001,0.0011205164440600544,0.01928417578599965,0.11160488597694328,0.004276106934001671,0.014691666352458924,0.0029918283963227786,0.005266537879593346,0.004028368794326241,0.006040716960789397,0.001,0.0016644469888888618,0.00411232725262576,0.012888178071195711
0.003314386376981797,0.00483467021078634,0.00109247311827957,0.0017536956268349349,0.0015234899328859062,0.0009836936034537122,0.001377777777777778,0.0014225222136248316,0,0.0006690466333333388,0.001363233665559247,0.0014833753368421008,0.01928417578599965,0.11160488597694328,0.004095588235294117,0.015078296137658261,0.0014368627450980392,0.004478526094832509,0.0011666666666666668,0.005997244088353787,0.001,0.0016614208666666506,0.005416830708661417,0.00966702955994054
0.003314386376981797,0.00483467021078634,0.0010270713699753896,0.001839925932278354,0.0014838709677419356,0.0009775303993445606,0.0014096385542168674,0.0013766245418089691,0,0.0008376588422222283,0.0010869565217391304,0.0008081527031286411,0.01928417578599965,0.11160488597694328,0.004125940594059406,0.01629452469762142,0.001355862775217614,0.003334652802634292,0.001146103896103896,0.003797478022774339,0.001,0.0016535672999999451,0.003845992260917634,0.0072778559469735835
0.003314386376981797,0.00483467021078634,0.0010591207680646791,0.0017558226106367879,0.0014736842105263158,0.0011796871890322519,0.0014102564102564104,0.001407274946294532,0,0.0006690466333333388,0.0011264367816091955,0.0008999713950029992,0.01928417578599965,0.11160488597694328,0.004619546247818499,0.01347929581445397,0.0013337995337995338,0.00283065521143637,0.0011385154880187026,0.0039695091701684075,0.001,0.0016477276977777443,0.003979181124219292,0.009553881264019206
0.003314386376981797,0.00483467021078634,0.0010840000000000001,0.0017689639851215934,0.0013630573248407643,0.0011796871890322519,0.0014112903225806453,0.0013620003317673256,0,0.0008376588422222283,0.001,0.0008922351882282225,0.01928417578599965,0.11160488597694328,0.004549632352941177,0.015233228718531382,0.0013337995337995338,0.0027333380126928256,0.0013452380952380953,0.0037182763473430137,0.001,0.0016634292888888479,0.0036399522957662493,0.00691425439677417
0.003314386376981797,0.00483467021078634,0.0010530546623794212,0.0017754693006446093,0.0013686006825938566,0.0011796871890322519,0.0014320000000000001,0.0010214826342010612,0,0.0006690466333333388,0.001,0.0010726857427359657,0.01928417578599965,0.11160488597694328,0.004370320404721754,0.01995331543130651,0.0013337995337995338,0.0027333380126928256,0.0013379807692307693,0.0032098125963377386,0.001,0.0016614208666666506,0.004509242695289207,0.007735370751384569
0.003314386376981797,0.00483467021078634,0.0010395869191049914,0.001931481401454676,0.001358490566037736,0.0011796871890322519,0.0013985239852398524,0.0009564868095658466,0,0.0008239751200000146,0.001,0.0012572678406516046,0.01928417578599965,0.11160488597694328,0.004240531561461794,0.015819715470355333,0.0013337995337995338,0.0027333380126928256,0.0013379807692307693,0.0031402686576782824,0.001,0.0016483326766666276,0.004203781512605042,0.01090071638201812
0.003314386376981797,0.00483467021078634,0.0010592532467532468,0.0018129340432982406,0.001358490566037736,0.0011796871890322519,0.001444933920704846,0.0010609954627340712,0,0.0007100977999999799,0.00108,0.001030066632781275,0.01928417578599965,0.11160488597694328,0.004168634064080945,0.013896316739926366,0.0013337995337995338,0.0027333380126928256,0.0013379807692307693,0.0028265602472076438,0.001,0,0.003697632604135451,0.010796906515760363
0.003314386376981797,0.00483467021078634,0.0010368217054263567,0.0017016078424129924,0.001358490566037736,0.0011796871890322519,0.0013985239852398524,0.0010119105277921214,0,0.0008239751200000146,0.001,0.0014733256574979872,0.01928417578599965,0.11160488597694328,0.004223097112860893,0.017847714140216398,0.0013337995337995338,0.0027333380126928256,0.0013379807692307693,0.0028639769912220145,0.001,0.001665437711111045,0.0037306722689075633,0.008957015177497012
0.003314386376981797,0.00483467021078634,0.0011202290076335877,0.0018672002143547595,0.001358490566037736,0.0011796871890322519,0.0013488372093023256,0.0009866230503997667,0,0.0008239751200000146,0.0011384615384615385,0.000985154335094276,0.01928417578599965,0.11160488597694328,0.0042610046607975145,0.014535620063532657,0.0013337995337995338,0.0027333380126928256,0.0013337995337995338,0.002864334638838262,0.001,0.0016676622722221826,0.003623262702210071,0.011907586804315877
0.0038381679389312977,0.006277810047843399,0.0010677480916030534,0.0031640262662805574,0.00142603550295858,0.002429654513385783,0.0014470588235294117,0.0028657972080919857,0,0.002038371866666471,0.001,0.0019971296660316698,0.02073462741010943,0.110293608556265,0.004814186584425598,0.01715751289710862,0.0014846153846153846,0.004901798662078675,0.005038808884549671,0.010920447451619717,0.001,0.0016524179899999546,0.004538756262894194,0.011770273476209427
0.0038381679389312977,0.006277810047843399,0.0010734545454545454,0.0031527595527979595,0.001520123839009288,0.0024060662273434285,0.0014923076923076923,0.0024317727521606138,0,0.0021222952733331384,0.001,0.002290759962175702,0.02073462741010943,0.110293608556265,0.004366689750692521,0.01614661717813853,0.0013467532467532468,0.0036455324443001626,0.0015365079365079366,0.006751938329798863,0.001,0.0016535608777777347,0.003984596746278989,0.007845109715475867
0.0038381679389312977,0.006277810047843399,0.0010920398009950248,0.003225981020461356,0.0015547445255474452,0.0026794096801699527,0.001546075085324232,0.002528677928139236,0,0.0021222952733331384,0.0010833333333333333,0.0028211250020691585,0.02073462741010943,0.110293608556265,0.004501920122887865,0.014620341074197279,0.0012927738927738929,0.0035847590798742234,0.0014252525252525252,0.004409819978370904,0.001,0.0016648262888888377,0.004232903225806451,0.009288586228899456
0.0038381679389312977,0.006277810047843399,0.001072463768115942,0.0032752359375484244,0.0015369127516778524,0.0027333882146253824,0.0015694915254237287,0.0025613714965478495,0,0.0019816635666664475,0.001,0.0021677340128022256,0.02073462741010943,0.110293608556265,0.004353560893383903,0.017495973762768416,0.0012927738927738929,0.00272709598686301,0.0013441558441558443,0.003994579997920142,0.001,0.0016509415033332923,0.004846899224806201,0.008389377093600863
0.0038381679389312977,0.006277810047843399,0.0011010052656773577,0.0031948944900576765,0.0014779874213836479,0.0027333882146253824,0.0015904059040590406,0.002556824243329414,0,0.0021222952733331384,0.001,0.002054954951359242,0.02073462741010943,0.110293608556265,0.0044886763965777555,0.015451742925299893,0.0012927738927738929,0.00272709598686301,0.0013153005464480875,0.0036224502212088023,0.001,0,0.00340045766590389,0.009888405916614815
0.0038381679389312977,0.006277810047843399,0.00104350314825415,0.0031912718790240943,0.0014779874213836479,0.0027333882146253824,0.001546075085324232,0.00257469610013474,0,0.002038371866666471,0.001168327796234773,0.0021042328340736055,0.02073462741010943,0.110293608556265,0.004367159971811135,0.016047398479175554,0.0012927738927738929,0.00272709598686301,0.0013153005464480875,0.0034356180200325105,0.001,0.0016515417888888358,0.004075703052112489,0.015428446647133045
0.0038381679389312977,0.006277810047843399,0.0010440074906367042,0.0031803247584513542,0.0014779874213836479,0.0027333882146253824,0.0015063291139240506,0.0027333882146253824,0,0.0021316958066664774,0.001,0.0023687817547503325,0.02073462741010943,0.110293608556265,0.004595969945355191,0.01578118928672866,0.0012927738927738929,0.00272709598686301,0.001310946589106293,0.0030181807574382676,0.001,0.0016527182622221774,0.003063867438867439,0.010267168302973357
0.0038381679389312977,0.006277810047843399,0.0010672430355427474,0.0032424611977898733,0.0014779874213836479,0.0027333882146253824,0.0014705882352941176,0.0026661926124624444,0,0.002141198039999813,0.0010184873949579832,0.002646173215179462,0.02073462741010943,0.110293608556265,0.004368451352907312,0.016109057697135113,0.0012927738927738929,0.00272709598686301,0.0012966346153846155,0.002918641457341557,0.001,0.001669690122222186,0.004121033307107265,0.010160929107022362
0.0038381679389312977,0.006277810047843399,0.001028830313014827,0.003309070877807549,0.0014779874213836479,0.0027333882146253824,0.0014651162790697673,0.0026777519316341656,0,0.0019816635666664475,0.001390013495276653,0.002325739022222174,0.02073462741010943,0.110293608556265,0.004249388753056234,0.01573909050735438,0.0012927738927738929,0.00272709598686301,0.0012927738927738929,0.0029510221873734113,0.001,0.0016469744388888387,0.004727310924369748,0.011898671273742382
0.0038381679389312977,0.006277810047843399,0.0010562378797672916,0.0031709107866948897,0.0014779874213836479,0.0027333882146253824,0.0014779874213836479,0.002535197404545415,0,0.0021316958066664774,0.001,0.0021732308534943116,0.02073462741010943,0.110293608556265,0.00453125,0.016168307985916407,0.0012927738927738929,0.00272709598686301,0.0012927738927738929,0.0027512400316483435,0.001,0.0016526498499999506,0.0048139657908658085,0.010346665303035987
